gene_id,SRR015084,SRR015086,SRR015088,SRR015090,SRR015092,SRR015104,SRR015106,SRR015108,SRR015110,SRR015112
FBgn0014033,27,20,21,44,22,1835,1467,1619,765,1334
FBgn0000547,58,36,43,51,39,24,24,59,30,48
FBgn0266319,0,0,0,0,0,2,4,0,2,3
FBgn0086032,0,0,0,0,0,0,0,0,0,0
FBgn0028482,0,0,0,0,0,8,7,15,11,14
FBgn0010473,2,0,0,0,0,6,9,15,6,8
FBgn0020762,26,13,28,30,24,298,280,498,235,445
FBgn0262375,0,0,0,0,0,0,0,0,0,0
FBgn0266903,0,0,0,0,0,0,0,0,0,0
FBgn0026319,88,59,85,117,56,219,154,184,83,147
FBgn0031597,23,11,13,24,6,47,29,41,22,30
FBgn0031598,64,33,60,75,34,196,169,152,77,142
FBgn0261976,55,29,34,46,22,85,63,61,31,47
FBgn0267441,0,0,0,0,0,0,0,0,0,0
FBgn0264866,0,0,0,0,0,0,0,0,0,0
FBgn0051961,35,26,31,34,18,108,101,85,45,87
FBgn0040102,0,0,2,0,0,1,1,1,0,1
FBgn0031589,240,159,221,271,142,584,552,531,321,511
FBgn0001075,8,3,5,3,0,11,6,20,7,14
FBgn0031590,533,383,499,599,310,1185,980,895,446,784
FBgn0003941,3903,2649,3767,4431,2145,10023,8288,9966,5126,8430
FBgn0265819,5,3,1,5,2,13,12,9,5,4
FBgn0027560,0,0,0,0,0,0,0,0,0,4
FBgn0022153,95,69,82,112,37,953,864,822,433,690
FBgn0053003,0,0,0,0,0,0,0,0,0,0
FBgn0031602,0,0,1,0,0,0,0,1,0,0
FBgn0262357,0,0,0,0,0,0,0,0,0,0
FBgn0051963,0,0,0,0,0,0,0,0,0,0
FBgn0085206,0,0,0,0,0,0,0,0,0,0
FBgn0085207,0,0,0,0,0,0,0,0,0,0
FBgn0262358,0,0,0,0,0,0,0,0,0,0
FBgn0259958,0,0,0,0,0,0,0,0,0,0
FBgn0031603,26,17,23,19,13,91,57,64,40,76
FBgn0040705,0,0,0,0,0,0,0,0,0,0
FBgn0011603,0,0,0,0,1,0,0,0,0,2
FBgn0031600,56,46,56,81,43,223,204,215,103,142
FBgn0031601,24,24,25,23,17,106,98,89,36,73
FBgn0027609,37,26,36,52,23,312,256,253,140,193
FBgn0031604,187,137,208,235,119,556,437,455,217,403
FBgn0025684,104,64,93,120,46,390,309,319,169,275
FBgn0031606,108,90,98,138,56,395,320,302,163,256
FBgn0031607,126,91,104,137,68,440,348,366,213,315
FBgn0019982,124,88,129,169,72,397,347,273,160,257
FBgn0285948,6021,4347,5783,6986,3430,24754,20163,19706,10443,16569
FBgn0065053,1,1,2,1,1,1,1,2,1,4
FBgn0053002,93,54,95,96,44,213,149,134,67,96
FBgn0031608,28,24,22,29,14,59,59,47,26,55
FBgn0031609,47,38,52,56,28,115,108,101,50,72
FBgn0031610,29,16,24,33,13,31,30,32,9,23
FBgn0031611,61,40,53,63,36,145,102,104,49,93
FBgn0265820,0,0,0,0,0,0,0,0,0,0
FBgn0053196,1,0,0,2,0,0,4,10,7,11
FBgn0031613,0,0,1,0,0,0,1,1,0,0
FBgn0263869,0,0,0,0,0,0,0,0,0,0
FBgn0031621,1,0,0,0,0,0,0,0,0,0
FBgn0031622,0,0,0,0,0,0,2,2,0,0
FBgn0085380,0,0,0,0,0,0,0,0,0,0
FBgn0031623,0,3,0,0,1,2,2,5,0,3
FBgn0031628,19,12,16,23,14,40,31,41,12,18
FBgn0263577,0,0,0,0,0,0,0,0,0,0
FBgn0031630,4,6,0,2,3,6,4,4,0,5
FBgn0031631,28,15,38,38,15,63,61,49,39,40
FBgn0031632,3,0,0,0,0,4,5,12,4,5
FBgn0263575,0,0,0,0,0,0,0,0,0,0
FBgn0031633,166,108,150,211,81,630,515,471,230,400
FBgn0031634,4,0,3,0,3,0,0,4,0,0
FBgn0031635,170,127,144,209,112,438,357,455,240,381
FBgn0031636,0,0,5,5,3,0,0,0,0,0
FBgn0031637,296,211,282,366,154,464,335,532,277,452
FBgn0031638,63,42,75,81,44,189,166,117,69,123
FBgn0031639,88,74,91,104,62,171,132,99,59,111
FBgn0031640,66,33,63,84,29,202,175,166,97,172
FBgn0051660,4,0,0,0,0,0,0,0,0,0
FBgn0000286,60,51,88,113,47,76,60,138,67,84
FBgn0031644,0,0,0,0,0,87,66,94,41,79
FBgn0031645,6,0,6,14,0,52,58,111,35,81
FBgn0031646,0,0,0,0,0,0,0,1,0,0
FBgn0031643,670,449,636,775,408,1081,912,888,431,729
FBgn0041150,4,2,3,0,0,0,0,3,0,0
FBgn0003372,2,0,3,3,2,0,0,2,0,3
FBgn0031650,2,0,0,0,0,0,0,0,0,0
FBgn0031651,76,50,75,83,38,238,174,139,61,138
FBgn0031652,14,14,9,21,7,52,33,39,21,46
FBgn0015000,124,75,110,125,63,480,377,397,167,316
FBgn0031655,58,32,50,60,26,97,93,78,46,84
FBgn0031662,180,110,188,199,92,407,361,375,171,316
FBgn0031663,159,106,166,180,71,384,305,279,144,237
FBgn0083960,0,0,4,0,6,0,8,13,0,9
FBgn0010607,79,41,43,75,34,64,66,79,43,80
FBgn0264372,3,0,0,0,0,10,8,2,0,2
FBgn0083961,55,44,55,75,38,219,163,146,105,139
FBgn0015834,1027,692,979,1148,590,3429,2818,2517,1358,2117
FBgn0262467,100,65,83,111,64,225,181,148,71,133
FBgn0031657,112,66,118,149,59,226,202,167,94,130
FBgn0031659,110,67,86,136,66,369,299,238,134,199
FBgn0031660,191,123,179,271,112,762,645,556,287,511
FBgn0031661,132,67,142,153,67,326,254,260,124,216
FBgn0031688,11,8,13,10,0,5,4,0,3,12
FBgn0031690,0,5,7,8,4,2,0,0,0,0
FBgn0031689,36,17,30,39,14,34,30,33,20,35
FBgn0250847,0,0,3,0,0,0,0,0,0,0
FBgn0031692,0,0,4,3,0,0,0,0,0,0
FBgn0003716,126,68,108,120,66,199,191,261,127,210
FBgn0051971,0,0,0,0,0,0,0,0,0,0
FBgn0051914,0,0,1,1,0,0,0,0,0,0
FBgn0265957,0,0,0,2,0,0,1,0,0,2
FBgn0046776,8,9,7,11,7,131,109,152,61,114
FBgn0031693,4,1,3,7,6,90,86,92,37,84
FBgn0031694,2,1,1,2,1,2,2,4,2,3
FBgn0031695,1,2,1,1,1,0,2,3,2,5
FBgn0000228,81,44,79,97,37,217,195,235,128,202
FBgn0031696,108,71,117,134,63,209,206,294,141,220
FBgn0031697,0,0,0,2,2,0,0,0,0,0
FBgn0267294,0,1,0,0,0,0,0,0,0,1
FBgn0016076,167,123,163,187,106,92,86,128,88,121
FBgn0031698,300,211,284,365,178,373,322,767,382,645
FBgn0266320,0,0,0,0,0,0,1,0,0,0
FBgn0031702,0,0,0,0,0,0,0,0,0,0
FBgn0015031,174,130,159,174,81,599,520,480,262,419
FBgn0031703,13,11,18,17,13,85,67,86,38,81
FBgn0031707,1,5,2,2,0,4,5,2,0,3
FBgn0031708,38,25,35,40,15,140,103,125,62,104
FBgn0000318,225,167,230,257,153,685,582,527,281,474
FBgn0031710,63,43,52,54,33,134,134,120,60,107
FBgn0031716,0,0,0,6,0,0,0,0,0,0
FBgn0031715,0,1,5,0,2,6,0,4,2,0
FBgn0031711,149,91,116,173,82,415,376,373,192,292
FBgn0266028,3,4,4,7,5,6,5,6,2,5
FBgn0051989,96,49,85,90,30,233,203,176,87,147
FBgn0051648,33,25,44,46,24,142,106,102,52,85
FBgn0051915,114,64,99,132,71,359,287,394,211,403
FBgn0031713,115,65,114,136,75,567,452,386,239,333
FBgn0031664,85,66,93,107,47,201,168,177,91,125
FBgn0083962,179,141,186,243,112,611,554,851,442,747
FBgn0053113,772,549,741,889,509,829,709,973,457,831
FBgn0031670,231,177,277,268,142,584,545,503,276,437
FBgn0016075,1831,1254,1645,2372,1276,25752,19803,24312,13063,19789
FBgn0260470,0,0,0,0,0,0,0,3,0,0
FBgn0260451,0,1,1,1,3,3,0,4,1,4
FBgn0031673,350,221,311,381,200,600,526,634,319,533
FBgn0053995,0,0,17,0,1,1,1,1,0,0
FBgn0264742,63,0,466,0,297,547,506,520,41,42
FBgn0264743,541,379,95,667,14,23,25,48,247,471
FBgn0031675,7,9,9,11,3,23,15,24,5,9
FBgn0266829,0,0,0,0,0,0,0,3,2,2
FBgn0028572,17,10,21,23,19,182,138,149,66,120
FBgn0266843,0,0,0,0,0,1,0,0,0,0
FBgn0031681,488,319,470,550,290,588,454,708,375,653
FBgn0031683,53,30,48,45,26,121,97,88,54,84
FBgn0261836,1902,1296,1795,2152,1024,2405,2049,4285,2154,3741
FBgn0082990,0,0,0,0,0,0,0,0,0,0
FBgn0083028,0,0,0,0,0,1,0,0,0,1
FBgn0265968,143,72,124,118,71,290,234,216,89,166
FBgn0031668,0,0,0,0,1,1,0,0,10,0
FBgn0000299,2667,1989,2436,3383,1712,35744,27313,33939,17995,27276
FBgn0022023,1258,835,1148,1444,692,3246,2627,2936,1503,2399
FBgn0031676,60,34,54,69,33,160,142,132,55,122
FBgn0031677,24,14,18,25,11,26,29,25,13,21
FBgn0014857,664,481,558,742,424,1126,848,844,476,684
FBgn0031678,398,233,392,486,238,730,687,885,493,860
FBgn0028694,561,345,506,661,285,1050,835,757,406,651
FBgn0264368,2,1,1,2,1,2,1,0,1,2
FBgn0262213,3,0,0,2,2,3,0,3,3,2
FBgn0261608,2588,1766,2492,2739,1360,8237,6463,7821,4061,6467
FBgn0031682,62,48,63,71,39,210,154,142,71,122
FBgn0031684,99,82,104,106,57,240,178,228,94,176
FBgn0065083,1,1,1,1,1,1,1,1,1,1
FBgn0065107,1,1,1,1,1,1,1,1,1,1
FBgn0065104,1,1,1,1,1,1,1,1,1,1
FBgn0014189,918,609,872,1035,542,1945,1587,1614,836,1379
FBgn0031717,43,20,51,45,14,29,49,29,17,22
FBgn0031721,0,0,0,0,0,0,0,0,0,0
FBgn0004620,0,0,0,0,0,0,0,0,0,0
FBgn0020429,0,0,0,0,0,0,0,0,0,0
FBgn0002525,1269,897,1202,1634,814,1751,1447,1874,1006,1523
FBgn0031728,0,0,0,3,0,0,0,0,0,0
FBgn0024191,46,38,42,47,30,155,137,102,56,90
FBgn0031737,2,0,2,0,0,0,0,0,0,1
FBgn0031734,1,0,0,1,1,0,0,3,1,1
FBgn0031736,105,69,93,150,77,294,287,273,132,232
FBgn0031733,2,1,0,1,0,0,1,3,0,0
FBgn0031735,1,0,2,2,2,1,1,4,1,3
FBgn0031739,42,32,38,63,35,78,64,104,58,91
FBgn0031738,121,66,122,137,52,182,167,301,162,292
FBgn0051912,1,3,6,15,6,24,5,23,9,8
FBgn0051913,2,0,0,1,1,0,1,2,0,0
FBgn0031741,0,0,0,0,0,0,0,0,0,2
FBgn0031740,94,54,98,137,81,375,283,273,169,229
FBgn0031745,43,27,46,58,31,0,0,0,0,0
FBgn0043362,70,44,49,75,37,426,285,371,215,353
FBgn0031749,1,0,0,0,0,3,3,2,0,0
FBgn0031779,152,117,142,185,100,362,270,273,155,231
FBgn0266521,369,234,369,393,181,184,154,386,184,339
FBgn0051642,14,5,10,14,7,12,12,16,9,14
FBgn0031784,0,0,0,0,0,0,0,0,0,0
FBgn0031785,2,2,1,3,3,0,0,0,0,0
FBgn0085409,0,0,0,3,0,0,0,0,0,0
FBgn0284255,235,160,186,245,129,1128,821,814,435,701
FBgn0031782,166,95,137,154,74,375,326,260,146,217
FBgn0053531,0,0,0,0,0,1,1,2,0,1
FBgn0031792,0,0,0,0,0,0,0,0,0,0
FBgn0286891,0,0,0,0,0,0,0,0,0,0
FBgn0264543,0,0,0,0,0,0,0,0,0,0
FBgn0260452,0,0,0,0,0,0,0,0,0,0
FBgn0265778,309,239,333,435,190,290,206,398,185,369
FBgn0031799,87,59,77,110,52,223,195,235,110,181
FBgn0015623,948,641,898,1141,530,1896,1508,1441,783,1207
FBgn0031800,0,0,0,0,0,4,0,0,0,0
FBgn0031801,0,0,0,0,0,0,0,0,2,0
FBgn0031802,0,0,0,0,0,0,0,0,0,0
FBgn0031803,0,0,0,0,0,0,0,0,0,0
FBgn0031804,0,0,0,0,0,0,0,0,0,0
FBgn0266003,0,0,0,0,0,0,0,0,0,0
FBgn0266004,0,0,0,0,0,0,0,0,0,0
FBgn0031791,1,0,0,0,0,0,2,1,0,0
FBgn0266827,0,0,0,0,0,0,0,0,0,0
FBgn0261055,0,0,0,0,0,0,0,0,0,0
FBgn0001128,145,86,143,156,84,133,87,117,60,91
FBgn0266321,0,0,0,0,0,0,0,0,0,0
FBgn0031752,67,48,63,76,42,337,263,336,148,288
FBgn0031753,0,0,0,0,0,0,0,0,0,0
FBgn0040949,0,0,0,0,0,2,0,1,0,1
FBgn0086266,0,0,0,0,0,0,0,0,0,0
FBgn0003979,0,0,0,0,1,0,0,0,0,0
FBgn0086265,0,0,1,0,0,1,1,1,1,2
FBgn0031756,3,0,6,2,0,6,0,3,1,4
FBgn0031758,3,1,2,2,1,4,0,0,0,4
FBgn0031759,604,449,580,748,371,725,620,1090,573,949
FBgn0031760,93,41,96,92,42,41,48,109,56,84
FBgn0001089,9,0,11,5,5,9,6,12,7,12
FBgn0031762,27,22,26,22,14,33,31,42,23,33
FBgn0001170,0,0,0,0,0,0,0,0,0,0
FBgn0031763,0,0,0,0,0,0,0,0,0,0
FBgn0031765,0,0,0,0,0,0,0,0,0,0
FBgn0262317,0,2,3,2,0,4,1,0,0,3
FBgn0029161,247,172,251,285,166,732,550,536,305,499
FBgn0085208,30,32,35,44,38,120,106,131,26,25
FBgn0031768,93,83,88,111,43,202,154,167,87,127
FBgn0031769,200,142,187,203,124,425,352,438,216,384
FBgn0031770,0,0,0,0,0,0,0,0,0,0
FBgn0085209,0,0,0,0,0,0,0,0,0,0
FBgn0031774,60,47,48,94,39,113,81,77,41,70
FBgn0031778,0,0,0,0,0,0,0,0,1,0
FBgn0265999,0,0,0,0,0,0,0,0,0,0
FBgn0266450,212,145,167,225,133,180,172,274,144,241
FBgn0266826,1,0,1,1,0,2,2,1,0,1
FBgn0003980,2,0,0,0,0,0,1,0,0,0
FBgn0031757,2,0,3,0,1,1,0,5,4,1
FBgn0263442,6,3,8,4,2,6,7,7,9,7
FBgn0000308,3340,2152,3108,3632,1811,3690,2981,4465,2283,3684
FBgn0001942,9089,6152,8638,10558,5206,28987,23627,27805,14529,23236
FBgn0001941,691,427,633,769,409,1330,1079,1091,523,936
FBgn0264448,17,16,24,29,4,8,9,10,7,9
FBgn0031764,115,96,98,148,70,274,248,238,93,182
FBgn0025742,212,140,225,300,151,578,488,563,286,451
FBgn0031766,11,5,8,7,5,0,0,0,0,0
FBgn0051643,40,21,34,39,24,0,0,0,0,0
FBgn0000052,503,318,417,587,311,1474,1178,1049,554,892
FBgn0031771,367,239,328,427,215,1189,960,839,473,708
FBgn0031772,36,20,31,39,21,98,81,68,35,67
FBgn0031773,32,27,31,35,16,81,53,68,31,42
FBgn0031775,10,6,9,12,4,4,5,7,0,3
FBgn0031776,152,85,149,154,93,317,259,256,107,227
FBgn0031777,31,22,26,35,19,55,52,42,12,34
FBgn0266449,395,219,341,459,203,652,512,602,325,520
FBgn0264345,1,0,1,0,0,0,0,0,0,0
FBgn0266445,2,0,7,1,2,3,3,7,1,5
FBgn0031805,855,564,831,1045,497,1547,1298,1542,804,1276
FBgn0043854,124,77,99,158,77,52,43,60,29,46
FBgn0031811,0,1,3,2,0,31,20,34,27,36
FBgn0011722,1373,1005,1374,1817,916,5334,4274,4530,2248,3824
FBgn0031813,68,51,65,77,47,182,134,167,94,152
FBgn0031814,120,108,112,170,83,296,214,247,126,218
FBgn0031815,85,50,85,105,55,292,247,220,114,209
FBgn0031816,48,40,62,61,30,33,21,38,15,18
FBgn0031817,20,7,16,21,7,79,78,73,39,57
FBgn0259749,361,269,376,454,233,1148,900,799,436,719
FBgn0263278,49,37,42,59,39,148,136,160,73,111
FBgn0031818,163,122,167,226,125,442,312,345,215,288
FBgn0086357,1239,811,1173,1542,776,2400,1889,1973,1081,1699
FBgn0031826,0,0,0,2,0,0,0,0,0,0
FBgn0267019,0,0,2,0,0,0,0,0,0,0
FBgn0031820,182,116,174,223,106,8,0,2,0,3
FBgn0287695,18,9,12,16,4,0,0,0,0,0
FBgn0027496,255,153,206,306,149,643,514,505,301,447
FBgn0031822,44,28,43,56,32,111,87,88,49,72
FBgn0051638,179,103,158,217,115,176,134,199,111,152
FBgn0031824,86,36,55,85,40,148,114,102,50,95
FBgn0266001,0,0,0,1,0,2,2,0,0,2
FBgn0051637,175,147,208,264,122,881,677,931,488,793
FBgn0000320,6,0,7,11,4,0,0,0,0,0
FBgn0031829,20,17,20,15,8,6,4,4,4,0
FBgn0031830,336,239,342,317,171,563,434,422,236,387
FBgn0031831,0,0,0,0,0,0,0,0,0,0
FBgn0031832,58,39,56,76,30,133,133,103,42,87
FBgn0031835,0,0,0,0,0,0,0,0,0,0
FBgn0263916,378,248,372,469,220,768,615,643,290,482
FBgn0031834,19,12,27,36,9,40,31,28,10,23
FBgn0266218,0,0,0,0,1,0,0,1,0,0
FBgn0031837,3,0,0,0,0,0,0,0,0,0
FBgn0085374,0,0,0,0,0,0,0,0,0,0
FBgn0051634,0,0,0,0,0,0,0,5,2,0
FBgn0031836,282,187,302,365,181,345,319,413,193,327
FBgn0051635,277,169,233,306,133,206,177,182,94,157
FBgn0286898,335,183,316,381,192,731,583,657,361,527
FBgn0051636,0,0,0,0,0,0,0,0,0,3
FBgn0031844,35,18,23,43,13,25,22,22,8,19
FBgn0085339,270,39,248,250,161,103,157,266,76,246
FBgn0000351,13,9,15,17,10,16,14,16,4,8
FBgn0051633,26,17,21,20,11,31,28,30,16,33
FBgn0028467,171,115,190,234,125,507,473,379,189,331
FBgn0000392,140,264,112,288,77,400,279,200,139,137
FBgn0263200,84,65,65,96,51,308,226,210,114,212
FBgn0028990,90,62,89,96,47,595,490,524,271,501
FBgn0031848,43,26,45,65,25,84,77,73,31,59
FBgn0028703,86,58,70,105,43,206,189,235,98,185
FBgn0031850,0,0,0,0,1,0,0,3,0,0
FBgn0031856,1,0,0,0,0,0,0,0,0,0
FBgn0031857,0,3,5,0,0,4,3,5,0,2
FBgn0025777,171,123,146,192,93,119,104,236,102,199
FBgn0031853,0,0,0,0,0,0,0,0,0,0
FBgn0031854,0,0,0,0,0,0,0,0,0,0
FBgn0031855,1,0,0,0,0,0,0,0,1,0
FBgn0051910,0,0,0,0,0,0,0,0,0,0
FBgn0086034,0,0,0,0,0,0,0,0,0,0
FBgn0265257,0,0,0,0,0,0,0,0,0,0
FBgn0031851,164,105,140,176,79,229,201,168,84,146
FBgn0046704,340,229,292,393,212,406,343,542,293,474
FBgn0031858,1,0,0,0,0,0,0,0,0,0
FBgn0015776,365,243,372,408,209,993,837,1126,580,994
FBgn0015777,312,184,253,308,144,200,177,270,108,225
FBgn0031871,124,94,114,153,61,178,140,179,74,144
FBgn0031872,71,40,72,76,45,198,181,133,73,118
FBgn0031873,36,15,23,33,17,63,48,63,32,68
FBgn0031865,7,3,5,5,3,8,4,3,0,4
FBgn0266220,0,0,0,0,0,0,0,0,0,0
FBgn0266219,0,0,0,0,0,0,0,1,0,0
FBgn0031866,1,1,0,2,1,1,0,1,0,1
FBgn0262205,0,0,0,0,0,0,0,0,0,0
FBgn0262877,0,0,0,0,0,0,0,0,0,0
FBgn0031869,1,5,0,4,0,0,0,0,2,0
FBgn0017551,40,23,37,46,23,140,97,101,44,81
FBgn0086451,411,277,386,492,250,778,661,472,237,411
FBgn0042092,36,22,33,36,11,88,79,83,31,60
FBgn0031868,215,150,233,286,138,497,405,359,190,324
FBgn0011737,151,87,116,152,67,253,219,211,92,184
FBgn0028554,524,415,491,628,336,655,454,562,335,444
FBgn0052829,3,4,5,5,3,7,5,3,3,3
FBgn0026196,835,535,794,1033,520,1385,1151,942,436,791
FBgn0263467,1,0,1,0,0,1,0,2,0,1
FBgn0004838,5829,3848,5354,6198,3097,1224,957,2766,1429,2418
FBgn0031874,45,31,37,60,29,46,39,46,23,29
FBgn0031878,441,275,453,533,219,815,717,574,319,541
FBgn0020616,212,146,225,260,146,467,445,444,197,348
FBgn0031875,206,137,189,220,117,309,264,221,96,180
FBgn0031876,29,13,26,31,17,77,81,88,36,59
FBgn0031877,18,16,16,22,14,88,73,71,39,51
FBgn0021944,539,389,518,707,350,955,746,579,330,460
FBgn0262616,0,0,0,0,0,0,0,0,0,0
FBgn0031879,0,0,0,0,0,2,0,0,2,0
FBgn0265414,0,0,0,0,0,0,0,0,0,0
FBgn0264922,1567,1063,1460,1558,763,1466,1180,1405,749,1194
FBgn0016978,220,127,195,240,143,584,478,463,271,356
FBgn0000053,257,194,260,353,195,1106,907,751,362,641
FBgn0003046,0,0,0,0,1,0,0,0,0,0
FBgn0263027,1,0,0,4,0,4,0,6,4,4
FBgn0031885,56,32,77,87,36,145,140,214,101,173
FBgn0051907,2,0,0,0,0,2,0,0,0,0
FBgn0266666,160,112,163,181,78,338,254,277,157,262
FBgn0031886,61,35,51,71,30,207,179,127,78,110
FBgn0031882,30,22,33,44,23,124,94,114,52,103
FBgn0031883,351,246,339,440,229,673,532,558,305,477
FBgn0262872,446,258,393,465,262,991,791,1015,543,870
FBgn0051908,286,202,293,367,161,605,450,492,259,386
FBgn0031881,52,47,47,61,27,130,105,96,65,84
FBgn0085407,68,34,63,80,34,0,4,4,0,3
FBgn0265823,3,0,1,1,1,1,0,0,0,0
FBgn0031887,3,4,4,5,0,0,3,0,0,3
FBgn0031888,1383,973,1280,1599,819,353,285,468,251,386
FBgn0265822,2,2,6,9,4,1,1,1,0,0
FBgn0031894,11,10,16,12,6,34,27,35,12,25
FBgn0031893,76,54,76,85,24,195,174,198,110,167
FBgn0031895,52,24,30,45,25,27,26,34,16,36
FBgn0031896,143,76,117,128,65,101,85,171,96,137
FBgn0010453,0,0,0,0,0,0,0,0,0,0
FBgn0051909,0,0,0,0,0,0,0,0,0,0
FBgn0031902,0,0,0,0,0,0,0,0,0,0
FBgn0031904,82,50,62,81,48,144,125,160,83,126
FBgn0031897,66,26,73,86,44,158,156,243,98,209
FBgn0259111,253,162,216,307,159,483,384,604,302,494
FBgn0264344,0,2,0,0,0,0,1,1,0,2
FBgn0263133,93,49,88,114,49,220,175,148,87,117
FBgn0266324,2,0,0,0,0,1,1,1,0,0
FBgn0264343,37,24,30,30,13,6,0,11,7,11
FBgn0031906,0,0,0,0,0,0,0,0,0,0
FBgn0264888,0,0,0,0,0,0,0,0,0,1
FBgn0031907,8,4,3,3,2,0,0,0,5,0
FBgn0267924,0,0,0,1,0,0,0,0,0,0
FBgn0031908,0,0,0,5,0,0,0,0,0,0
FBgn0028387,49,25,44,50,20,117,93,96,51,98
FBgn0264439,11,8,14,13,7,7,4,12,5,10
FBgn0262453,0,0,0,0,0,0,0,0,0,0
FBgn0262458,0,0,0,0,0,0,0,0,0,0
FBgn0031914,58,36,49,72,31,126,131,171,89,143
FBgn0025697,0,0,0,0,0,16,8,15,21,19
FBgn0031909,71,33,49,72,30,104,94,110,51,100
FBgn0031910,3,1,6,6,2,0,0,0,0,2
FBgn0283658,520,329,460,620,342,556,414,483,223,393
FBgn0031913,86,54,96,116,47,742,594,582,272,484
FBgn0260486,293,193,279,417,174,543,423,654,302,576
FBgn0031920,9,2,0,3,4,7,5,8,3,10
FBgn0011283,1,0,2,0,0,0,1,0,0,2
FBgn0264895,138,80,136,169,88,23,17,37,16,21
FBgn0264891,0,0,0,0,0,0,0,2,0,0
FBgn0267732,0,0,0,1,0,0,0,0,0,0
FBgn0264087,0,0,0,0,0,0,0,0,0,0
FBgn0040299,9,0,7,8,2,103,89,99,39,72
FBgn0264997,0,0,0,0,0,0,0,0,0,0
FBgn0031929,0,0,0,0,0,0,0,0,0,0
FBgn0031935,0,0,0,0,0,0,0,0,0,0
FBgn0031936,0,0,0,1,0,0,0,10,4,0
FBgn0031937,6,0,0,0,0,155,144,172,74,162
FBgn0267743,0,0,1,0,1,0,0,0,0,0
FBgn0262880,0,0,0,0,0,0,0,0,0,0
FBgn0041182,367,231,354,488,227,776,634,662,334,591
FBgn0051902,0,0,2,0,0,0,0,0,0,0
FBgn0053121,0,0,0,3,0,0,0,0,0,0
FBgn0031961,6,7,5,6,4,4,0,0,0,0
FBgn0261790,286,207,281,307,161,371,282,245,138,237
FBgn0083968,83,53,76,98,46,126,105,99,53,89
FBgn0267689,0,0,0,0,0,0,0,0,0,0
FBgn0031945,4,0,4,7,2,0,0,0,0,0
FBgn0003961,0,0,0,0,2,1,0,0,0,0
FBgn0031946,0,0,0,0,0,0,0,0,0,0
FBgn0031948,81,47,66,92,47,23,19,17,8,28
FBgn0031952,92,64,90,129,55,143,116,154,67,119
FBgn0027515,75,50,59,86,47,139,104,114,46,97
FBgn0262546,0,0,0,0,0,0,0,0,0,0
FBgn0031954,0,0,0,0,0,0,0,0,0,0
FBgn0031955,0,0,0,0,0,0,0,0,0,0
FBgn0031957,0,0,0,0,0,4,0,0,0,0
FBgn0045038,0,0,0,0,0,0,0,0,0,0
FBgn0020880,1,0,1,0,1,0,0,0,0,0
FBgn0031947,211,135,178,230,106,403,321,304,145,226
FBgn0286198,833,558,874,1088,524,3066,2494,2179,1071,1960
FBgn0266072,2,1,0,1,1,5,4,4,2,7
FBgn0031950,138,115,153,223,94,244,194,184,105,161
FBgn0031951,110,55,108,125,63,112,129,141,70,122
FBgn0261800,6747,4369,6554,8325,3964,13559,11363,13126,6517,11599
FBgn0266360,1,1,0,1,0,0,0,0,0,0
FBgn0020618,7958,5735,7511,9517,4978,15814,12370,13865,7463,11566
FBgn0004177,1208,774,1178,1375,642,1070,885,1496,714,1183
FBgn0040099,11,4,9,10,8,218,201,461,220,434
FBgn0085450,118,59,94,131,66,127,140,403,159,327
FBgn0031968,8,2,7,5,0,17,19,31,19,27
FBgn0031969,483,292,428,563,267,1816,1518,1754,888,1569
FBgn0031970,0,0,0,0,0,2,0,0,0,0
FBgn0266331,0,0,0,0,0,2,0,0,0,0
FBgn0031972,86,53,92,116,48,152,119,136,57,122
FBgn0031974,24,12,20,23,18,15,12,12,10,26
FBgn0054010,0,0,0,0,0,0,0,0,0,2
FBgn0031975,0,0,0,0,0,0,6,7,0,2
FBgn0031971,231,148,208,261,112,122,98,115,40,99
FBgn0031973,82,72,88,111,55,288,209,364,196,319
FBgn0031990,479,336,509,628,276,733,578,792,356,611
FBgn0263561,0,0,0,0,0,0,0,0,0,0
FBgn0261830,0,0,1,0,0,0,0,0,0,3
FBgn0263256,4,4,0,4,3,10,9,24,7,24
FBgn0051606,0,0,0,0,0,0,0,0,2,0
FBgn0261831,1,0,1,1,0,0,0,1,1,0
FBgn0261064,94,48,88,105,53,389,319,280,118,250
FBgn0031992,107,65,134,99,60,105,81,86,57,82
FBgn0264953,624,459,648,842,367,2814,2386,3223,1552,2790
FBgn0083970,7,7,8,9,3,28,25,19,16,24
FBgn0031995,152,104,178,195,83,448,424,460,198,362
FBgn0264947,16,10,9,32,7,37,27,34,20,30
FBgn0031996,83,65,83,100,41,226,166,219,112,191
FBgn0031976,0,0,0,0,0,0,0,0,0,0
FBgn0044323,467,341,450,581,306,966,696,1092,582,910
FBgn0031981,74,53,81,104,50,145,130,247,123,217
FBgn0261822,1626,1016,1587,1676,767,554,514,1762,830,1464
FBgn0031985,284,195,299,394,192,621,529,546,288,517
FBgn0031986,0,0,0,0,0,0,0,0,0,0
FBgn0031977,408,224,354,418,199,847,700,764,344,633
FBgn0031979,10,12,15,16,7,36,26,19,14,25
FBgn0031980,4137,2888,4026,4228,2059,9624,8188,9534,4847,8380
FBgn0065055,1,0,1,1,0,2,0,0,1,0
FBgn0011230,1923,1253,1803,2498,1186,3612,3108,3129,1653,2779
